Timestep,Traffic_Light_ID,State,Phase_Duration,Traffic_Light_1_2,Traffic_Light_3_4,Zebra_Crossing_Light
3141,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3141,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3142,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3142,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3143,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3143,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3144,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3144,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3145,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3145,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3146,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3146,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3147,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3147,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3148,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3148,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3149,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3149,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3150,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3150,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3151,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3151,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3152,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3152,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3153,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3153,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3154,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3154,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3155,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3155,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3156,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3156,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3157,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3157,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3158,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3158,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3159,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3159,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3160,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3160,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3161,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3161,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3162,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3162,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3163,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3163,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3164,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3164,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3165,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3165,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3166,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3166,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3167,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3167,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3168,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3168,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3169,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3169,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3170,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3170,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3171,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3171,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3172,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3172,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3173,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3173,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3174,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3174,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3175,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3175,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3176,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3176,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3177,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3177,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3178,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3178,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3179,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3179,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3180,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3180,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3181,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3181,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3182,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3182,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3183,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3183,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3184,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3184,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3185,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3185,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3186,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3186,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3187,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3187,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3188,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3188,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3189,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3189,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3190,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3190,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3191,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3191,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3192,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3192,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3193,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3193,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3194,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3194,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3195,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3195,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3196,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3196,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3197,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3197,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3198,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3198,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3199,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3199,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3200,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3200,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3201,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3201,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3202,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3202,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3203,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3203,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3204,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3204,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3205,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3205,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3206,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3206,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3207,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3207,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3208,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3208,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3209,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3209,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3210,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3210,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3211,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3211,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3212,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3212,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3213,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3213,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3214,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3214,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3215,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3215,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3216,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3216,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3217,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3217,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3218,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3218,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3219,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3219,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3220,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3220,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3221,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3221,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3222,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3222,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3223,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3223,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3224,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3224,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3225,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3225,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3226,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3226,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3227,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3227,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3228,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3228,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3229,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3229,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3230,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3230,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3231,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3231,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3232,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3232,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3233,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3233,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3234,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3234,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3235,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3235,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3236,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3236,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3237,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3237,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3238,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3238,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3239,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3239,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3240,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3240,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3241,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3241,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3242,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3242,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3243,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3243,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3244,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3244,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3245,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3245,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3246,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3246,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3247,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3247,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3248,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3248,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3249,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3249,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3250,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3250,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3251,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3251,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3252,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3252,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3253,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3253,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3254,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3254,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3255,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3255,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3256,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3256,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3257,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3257,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3258,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3258,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3259,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3259,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3260,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3260,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3261,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3261,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3262,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3262,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3263,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3263,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3264,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3264,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3265,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3265,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3266,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3266,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3267,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3267,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3268,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3268,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3269,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3269,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3270,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3270,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3271,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3271,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3272,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3272,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3273,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3273,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3274,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3274,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3275,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3275,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3276,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3276,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3277,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3277,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3278,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3278,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3279,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3279,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3280,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3280,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3281,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3281,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3282,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3282,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3283,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3283,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3284,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3284,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3285,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3285,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3286,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3286,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3287,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3287,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3288,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3288,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3289,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3289,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3290,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3290,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3291,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3291,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3292,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3292,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3293,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3293,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3294,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3294,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3295,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3295,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3296,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3296,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3297,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3297,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3298,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3298,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3299,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3299,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3300,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3300,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3301,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3301,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3302,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3302,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3303,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3303,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3304,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3304,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3305,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3305,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3306,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3306,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3307,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3307,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3308,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3308,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3309,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3309,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3310,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3310,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3311,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3311,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3312,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3312,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3313,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3313,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3314,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3314,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3315,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3315,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3316,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3316,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3317,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3317,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3318,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3318,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3319,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3319,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3320,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3320,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3321,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3321,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3322,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3322,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3323,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3323,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3324,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3324,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3325,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3325,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3326,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3326,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3327,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3327,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3328,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3328,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3329,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3329,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3330,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3330,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3331,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3331,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3332,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3332,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3333,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
3333,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
3334,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3334,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3335,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3335,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3336,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3336,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
3337,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3337,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3338,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
3338,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3339,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3339,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3340,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3340,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3341,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
3341,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
3342,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3342,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
3343,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
3343,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
