Vehicle_ID,Depart_Time,Arrival_Time,Duration,Waiting_Time,Time_Loss,Distance_Traveled
veh372,3254.0,3388.0,134.0,0.0,14.14,1613.54
veh380,3324.0,3394.0,70.0,5.0,17.17,648.88
veh383,3350.0,3402.0,52.0,0.0,11.18,657.17
veh374,3271.0,3403.0,132.0,3.0,35.2,1382.51
veh379,3315.0,3406.0,91.0,0.0,23.25,1057.31
veh384,3359.0,3429.0,70.0,0.0,15.15,867.93
veh378,3306.0,3431.0,125.0,0.0,24.51,1423.08
veh381,3333.0,3432.0,99.0,0.0,13.66,1100.56
veh377,3298.0,3434.0,136.0,8.0,34.48,1510.12
veh370,3236.0,3440.0,204.0,1.0,43.42,2223.73
veh391,3420.0,3477.0,57.0,0.0,21.26,790.31
veh387,3385.0,3486.0,101.0,0.0,23.82,1152.43
veh389,3403.0,3490.0,87.0,0.0,14.24,954.85
veh388,3394.0,3510.0,116.0,0.0,18.97,1353.22
veh393,3438.0,3517.0,79.0,2.0,23.1,866.22
veh385,3368.0,3529.0,161.0,0.0,39.5,1829.04
veh395,3455.0,3540.0,85.0,0.0,18.46,728.95
veh396,3464.0,3543.0,79.0,0.0,20.8,869.09
veh398,3481.0,3553.0,72.0,0.0,13.26,623.12
veh390,3411.0,3572.0,161.0,0.0,34.95,1429.89
veh402,3516.0,3574.0,58.0,0.0,8.73,564.8
veh400,3499.0,3582.0,83.0,0.0,23.88,954.14
veh394,3446.0,3585.0,139.0,0.0,25.27,1517.72
veh399,3490.0,3586.0,96.0,0.0,22.8,1415.42
veh392,3429.0,3588.0,159.0,0.0,34.62,1581.77
veh403,3525.0,3595.0,70.0,0.0,15.65,886.32
veh407,3560.0,3602.0,42.0,0.0,4.96,1002.07
veh405,3542.0,3616.0,74.0,0.0,20.33,866.59
veh406,3551.0,3616.0,65.0,0.0,8.32,563.9
veh386,3376.0,3621.0,245.0,0.0,49.96,2876.26
veh397,3472.0,3621.0,149.0,0.0,27.23,1411.97
veh404,3534.0,3659.0,125.0,0.0,18.47,1368.39
veh401,3507.0,3674.0,167.0,0.0,29.7,1533.52
veh408,3569.0,3689.0,120.0,0.0,23.74,1323.5
veh410,3586.0,3692.0,106.0,0.0,14.58,1123.95
veh411,3595.0,3700.0,105.0,1.0,32.16,1268.25
veh409,3577.0,3744.0,167.0,0.0,35.01,1902.73
